,ip.src,port.src,ip.dst,port.dst,proto,ssl_flag,tls_version,sni_flag,cert_chain_len,self_cert_flag,valid_avg,valid_std,expire_flag,age_avg,san_dns_num_avg,consistent_flag,cert_num,fw_pkt_l_max,fw_pkt_l_min ,fw_pkt_l_avg,fw_pkt_l_var,fw_pkt_l_std,fw_byt_s,fw_pkt_s,fw_iat_min,fw_iat_max,fw_iat_avg,fw_iat_std,fw_iat_tot,fw_fin_cnt,fw_syn_cnt,fw_rst_cnt,fw_psh_cnt,fw_ack_cnt,fw_urg_cnt,fw_ece_cnt,fw_cwr_cnt,fw_10_p,fw_20_p,fw_30_p,fw_40_p,fw_50_p,fw_60_p,fw_70_p,fw_80_p,fw_90_p,fw_duration,bw_pkt_l_max,bw_pkt_l_min ,bw_pkt_l_avg,bw_pkt_l_var,bw_pkt_l_std,bw_byt_s,bw_pkt_s,bw_iat_min,bw_iat_max,bw_iat_avg,bw_iat_std,bw_iat_tot,bw_fin_cnt,bw_syn_cnt,bw_rst_cnt,bw_psh_cnt,bw_ack_cnt,bw_urg_cnt,bw_ece_cnt,bw_cwr_cnt,bw_10_p,bw_20_p,bw_30_p,bw_40_p,bw_50_p,bw_60_p,bw_70_p,bw_80_p,bw_90_p,bw_duration,fl_pkt_l_max,fl_pkt_l_min ,fl_pkt_l_avg,fl_pkt_l_var,fl_pkt_l_std,fl_byt_s,fl_pkt_s,fl_iat_min,fl_iat_max,fl_iat_avg,fl_iat_std,fl_iat_tot,fl_fin_cnt,fl_syn_cnt,fl_rst_cnt,fl_psh_cnt,fl_ack_cnt,fl_urg_cnt,fl_ece_cnt,fl_cwr_cnt,fl_10_p,fl_20_p,fl_30_p,fl_40_p,fl_50_p,fl_60_p,fl_70_p,fl_80_p,fl_90_p,fl_duration,fw_hdr_len,bw_hdr_len,down_up_ratio,fw_seg_avg,bw_seg_avg,fw_seg_cnt,bw_seg_cnt,fl_seg_cnt,conn_state
10,10.12.26.101,49162,185.98.7.180,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,264,40,42.51063829787234,529.0158442734274,23.123671565842866,1055.5232711712188,24.829626499022663,3.999999999892978e-06,1.725492,0.0407075268817204,0.1925875302433422,3.7858,0,2,1,1,93,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,3.7858,1500,40,1298.8222222222223,30276.03506172841,174.48545762443484,137250.9996412974,105.67343035328389,0.0,0.349134,0.0094631166666666,0.0528182691955985,1.703361,0,1,0,152,180,0,0,0,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,1.703361,1500,40,867.8248175182482,375779.1225957696,614.1299560339963,62809.44582386814,72.37571979502351,0.0,1.725492,0.0138167883211678,0.1134409839542972,3.7858,0,3,1,153,273,0,0,0,40.0,40.0,40.0,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,3.7858,1880,3600,58.5055055055055,0,0,0,0,0,RSTO
11,10.12.6.104,49169,82.202.238.203,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,315,40,44.94827586206897,1281.8766349583827,36.11600336041604,21.958257630197625,0.4885228011321297,5.800000000011352e-05,65.034727,2.0828994210526317,10.943778563014876,118.725267,1,2,0,1,57,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,118.725267,1500,40,1443.8562091503268,59451.50873595626,244.6275476779002,1863.236516642263,1.2904584991456531,0.0,65.03474899999999,0.7749183725490197,6.7191403855406655,118.562511,1,1,0,64,153,0,0,0,1454.4,1476.0,1476.0,1488.0,1500.0,1500.0,1500.0,1500.0,1500.0,118.562511,1500,40,1059.3222748815165,433522.9767076211,659.990433138845,1882.639645461314,1.777211421020939,0.0,65.034629,0.5626792559241707,5.726873663544203,118.725323,2,3,0,65,210,0,0,0,40.0,40.0,1428.0,1476.0,1476.0,1500.0,1500.0,1500.0,1500.0,118.725323,1160,3060,84.73724587648638,0,0,0,0,0,SF
12,10.12.21.101,49163,50.62.232.1,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,270,40,43.903225806451616,840.3132154006242,29.224798406192672,3520.020276972058,80.17680278187642,4.000000000004e-06,0.199592,0.0126769016393442,0.0390587741827214,0.7732910000000001,0,2,1,1,61,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.7732910000000001,1500,40,1305.758865248227,34442.9773150244,186.24982840679425,345527.66950114764,264.61828343433245,0.0,0.1496239999999999,0.0037790283687943,0.0203707677928599,0.532843,0,1,0,114,141,0,0,0,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,0.532843,1500,40,920.3645320197044,361963.3153922688,603.1212257856795,241608.91566046933,262.5143703987244,0.0,0.1993249999999999,0.0038093152709359,0.0220338424649764,0.7732910000000001,0,3,1,115,202,0,0,0,40.0,40.0,42.39999999999998,1279.200000000002,1316.0,1316.0,1316.0,1316.0,1500.0,0.7732910000000001,1240,2820,67.63850110213079,0,0,0,0,0,RSTO
13,10.12.6.103,49179,104.244.76.167,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,292,40,92.8,9941.759999999998,111.47735195993847,86.74058060854499,0.9347045324196659,0.000199,5.054415,1.337321,2.479033754033481,5.349284,0,2,0,1,4,0,0,0,40.0,40.0,40.0,40.0,40.0,44.8,49.6,100.00000000000004,196.00000000000003,5.349284,621,40,157.0,53826.4,259.3896682599367,7.74212571077892,0.049312902616426235,0.0,96.189069,20.2786684,42.49054414077092,101.393342,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,159.4000000000001,390.2000000000001,101.393342,621,40,124.9,32914.490000000005,191.2371709567875,12.30077920462768,0.09848502165434489,0.0,96.188999,10.1538283,30.270834693953656,101.538283,1,3,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,46.4,100.00000000000004,324.89999999999986,101.538283,100,100,1.6918103448275863,0,0,0,0,0,SF
14,10.12.8.101,49166,88.198.220.103,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,281,40,56.86666666666667,3597.182222222223,62.08158994036646,1482.4676046938437,26.069184138813196,4.199999999998649e-05,0.154532,0.0410994285714285,0.0614851481212699,0.575392,1,2,0,1,14,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,47.2,0.5753919999999999,1500,40,1277.423076923077,243754.7825443787,503.49277437333086,75565.83940808693,59.15490394153675,0.0,0.154239,0.0169047692307692,0.0436709809739215,0.439524,1,1,0,7,26,0,0,0,223.0,1452.0,1476.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.439524,1500,40,830.8780487804878,501523.1802498513,716.9806550780137,59198.57920629487,71.24821662238271,0.0,0.154239,0.0140354390243902,0.0401445763292183,0.575453,2,3,0,8,40,0,0,0,40.0,40.0,40.0,52.0,1452.0,1488.0,1500.0,1500.0,1500.0,0.575453,300,520,38.93669402110199,0,0,0,0,0,SF
15,10.12.21.103,49159,31.31.196.247,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,271,40,45.65116279069768,1212.3666846944293,35.231130525992704,1887.216917462381,41.33995285322586,1.9999999998354667e-06,0.232202,0.024765619047619,0.0545901818662733,1.040156,0,2,1,1,42,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,1.040156,1500,40,1287.4578313253012,55042.22412541733,236.03701142213512,132828.08633036292,103.17082478237792,0.0,0.2314009999999999,0.0096926626506024,0.0365448540184014,0.8044910000000001,0,1,0,61,83,0,0,0,1132.0,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,0.8044910000000001,1500,40,863.6666666666666,383339.4603174604,621.6157784355221,104620.84533473826,121.13567580247577,0.0,0.2314009999999999,0.0082552063492063,0.033273773869597,1.040156,0,3,1,62,125,0,0,0,40.0,40.0,40.0,1132.0,1224.0,1316.0,1316.0,1316.0,1500.0,1.040156,860,1660,54.43657666836475,0,0,0,0,0,RSTO
16,10.12.18.101,49196,194.87.237.222,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,319,40,43.98630136986301,1052.3970726215043,32.66517562527617,100.71274576411318,2.289638879096936,1.0000000010279564e-06,16.891620000000003,0.4428160694444445,2.5726740480608146,31.882757000000005,0,2,1,1,72,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,31.882757,1500,40,1456.5777777777778,43912.70320987655,210.33404372628024,11166.212731803913,7.666060063637385,0.0,16.891388,0.1304451037037036,1.4534544944810257,17.610089,0,1,0,76,135,0,0,0,1464.0,1476.0,1488.0,1488.0,1488.0,1500.0,1500.0,1500.0,1500.0,17.610089,1500,40,960.8125,483400.9792668269,696.947809881104,6268.247128063611,6.5239025596186675,0.0,16.891388,0.1532824855769231,1.5214206596611273,31.882757,0,3,1,77,207,0,0,0,40.0,40.0,40.0,1461.6,1476.0,1488.0,1488.0,1500.0,1500.0,31.882757,1460,2700,61.23886639676113,0,0,0,0,0,RSTO
17,10.12.1.101,49353,50.63.76.1,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,390,40,100.33333333333331,16800.55555555556,141.9882624256902,469.45244844406153,4.6789280575820085,0.000292,1.189675,0.2564689999999999,0.523170185228478,1.2823449999999998,0,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,221.0,1.2823449999999998,1500,40,1109.428571428571,324140.8163265306,590.8254609228729,13050.269415972716,11.763055100670746,0.0,1.1890809999999998,0.0850119285714285,0.3177729780261529,1.1901669999999998,0,1,0,3,14,0,0,0,132.8,479.2000000000001,989.6,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1.190167,1500,40,806.7,445776.11,685.0094966687074,12581.63754683802,15.596426858606694,0.0,1.1890809999999998,0.0641172499999999,0.2655727999253638,1.2823449999999998,0,3,0,4,19,0,0,0,40.0,40.0,49.6,370.0,804.0,1500.0,1500.0,1500.0,1500.0,1.2823449999999998,120,280,25.80066445182724,0,0,0,0,0,S1
18,10.12.7.101,49162,202.169.44.149,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,343,40,43.05825242718446,883.3946649071546,29.867296444707684,945.6630739998948,21.962411865161027,2.900000000005676e-05,0.527936,0.0459787352941176,0.1084230497900732,4.689831,1,2,0,1,102,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,4.689831,1500,40,1464.5398773006134,38101.69626256163,195.7980896702094,54158.79516645458,36.980075452966226,0.0,0.5276079999999999,0.0270415889570552,0.0879721710812558,4.407779,0,1,0,86,163,0,0,0,1476.0,1488.0,1488.0,1488.0,1488.0,1500.0,1500.0,1500.0,1500.0,4.407779,1500,40,914.1165413533836,503140.90747074457,710.6613486074759,51847.14033132019,56.71830448944571,0.0,0.5273669999999999,0.017630992481203,0.0705224139006692,4.689843999999999,1,3,0,87,265,0,0,0,40.0,40.0,40.0,1452.0,1488.0,1488.0,1488.0,1500.0,1500.0,4.689844,2060,3260,53.826381059751974,0,0,0,0,0,SF
19,10.12.12.101,49163,212.252.45.46,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,264,40,42.77647058823529,584.2912110726649,24.3155723523739,85.01546540273891,1.987435247313753,4.999999999810711e-06,28.371851,0.5091510595238095,3.307754349222311,42.768689,0,2,1,1,84,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,42.768689,1500,40,1461.0288461538462,36704.8068602071,192.04719411578063,21432.35715094242,14.669359340414827,0.0,11.133639,0.0681693028846154,0.7737482464406498,14.179215,1,1,0,91,208,0,0,0,1464.0,1476.0,1488.0,1488.0,1500.0,1500.0,1500.0,1500.0,1500.0,14.179215,1500,40,1049.590443686007,440468.0916492913,664.8131647447674,7190.54072478116,6.850806205446232,0.0,28.371851,0.1459682218430034,1.7785368219871291,42.768689,1,3,1,92,292,0,0,0,40.0,40.0,298.79999999999967,1476.0,1488.0,1488.0,1500.0,1500.0,1500.0,42.768689,1700,4160,83.57920792079207,0,0,0,0,0,RSTO
20,10.12.5.102,49190,169.239.128.117,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,314,40,42.04285714285714,533.1124489795917,23.172133918548745,326.8999141429532,7.775397210331881,0.0002659999999999,14.150944,0.1295360503597122,1.2060497165417996,18.005511,0,2,1,1,139,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,18.005511000000002,1410,40,1388.6666666666667,26980.541062801924,164.85593504249334,55380.413061426894,39.88027824874717,0.0,1.560956,0.0250750507246376,0.1369372282578905,3.460357,0,1,0,136,138,0,0,0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,3.460357,1410,40,710.5107913669065,466987.1491641219,684.59697877571,10970.08576985124,15.439717317659019,0.0,14.150944,0.0647680251798561,0.8537311788226232,18.005511,0,3,1,137,277,0,0,0,40.0,40.0,40.0,40.0,42.0,1410.0,1410.0,1410.0,1410.0,18.005511000000002,2800,2760,32.55793408086986,0,0,0,0,0,RSTO
21,10.12.12.103,49166,174.138.32.62,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,377,40,127.25,20815.6875,166.59606838097952,980.979784878264,7.709074930281053,0.000148,0.4692389999999999,0.1729563333333333,0.2577712645240608,0.518869,0,2,0,1,3,0,0,0,40.0,40.0,40.0,42.400000000000006,46.0,49.6,84.49999999999989,182.0000000000001,279.50000000000006,0.518869,1282,40,455.3333333333333,341691.5555555556,715.9171274200202,2910.0979974435445,6.391137622496805,0.0,0.468977,0.1564666666666666,0.2706419702528292,0.4694,0,1,0,1,3,0,0,0,40.8,41.6,42.4,43.2,44.0,291.5999999999999,539.1999999999998,786.8000000000002,1034.4,0.4694,1282,40,267.85714285714283,184694.4081632653,464.1947969590024,3613.628873569244,13.490881127991843,0.0,0.468977,0.0741241428571428,0.1750738779367428,0.518869,0,3,0,2,6,0,0,0,40.0,40.0,40.0,41.6,44.0,48.8,116.99999999999976,312.0000000000002,739.0000000000003,0.518869,80,60,2.6836935166994107,0,0,0,0,0,S1
22,10.12.13.102,49197,217.61.125.151,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,320,40,44.11267605633803,1089.3394167823851,33.24005728711528,33.375979352417126,0.7566074501984725,5.000000001587068e-06,59.429777,1.3405706142857143,8.08287819320324,93.839943,0,2,1,1,70,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,93.839943,1500,40,1468.9709302325582,25510.272410762576,160.18569002990773,4177.479841617426,2.8438138261565693,0.0,59.429569,0.3516404593023255,4.531071653450439,60.482159,0,1,0,69,172,0,0,0,1464.0,1476.0,1488.0,1488.0,1500.0,1500.0,1500.0,1500.0,1500.0,60.482159,1500,40,1052.6543209876545,438247.5759792714,663.3690649825933,2725.864827091807,2.5895156394116734,0.0,59.429569,0.3861726049382716,4.358665222949939,93.839943,0,3,1,70,242,0,0,0,40.0,40.0,741.799999999996,1464.0,1488.0,1500.0,1500.0,1500.0,1500.0,93.839943,1420,3440,80.67145593869732,0,0,0,0,0,RSTO
23,10.12.19.102,49178,209.250.235.68,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,326,40,45.13793103448276,1386.3602853745535,37.559052113229406,201.57300861959448,4.465712184849687,2.9999999999752447e-06,11.60624,0.2278570175438596,1.535497855376712,12.98785,0,2,1,1,57,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,12.98785,1500,40,1289.256198347107,65401.13270951437,256.79980947960286,126791.12787210352,98.3444004649008,0.0,0.421501,0.010168347107438,0.0458959159827449,1.23037,0,1,0,81,121,0,0,0,1132.0,1132.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,1500.0,1.23037,1500,40,886.1340782122905,383683.0658219157,621.1590687284634,12212.798885111855,13.78211174289817,0.0,11.60624,0.0725578212290502,0.8678088579031437,12.98785,0,3,1,82,178,0,0,0,40.0,40.0,40.0,1132.0,1316.0,1316.0,1316.0,1500.0,1500.0,12.98785,1160,2420,59.58747135217723,0,0,0,0,0,RSTO
24,10.12.11.103,49197,92.53.87.50,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,316,40,44.8,1248.959999999999,35.63886661440457,25.84965025990583,0.577001121872898,1.9999999998354667e-06,62.026284,1.762473440677966,9.348068148970302,103.985933,1,2,0,1,59,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,103.985933,1500,40,1282.7046979865772,77412.18125309671,279.16883159091,1848.8726291086225,1.441386027517278,0.0,62.026045,0.6937766711409397,5.915849836850455,103.372724,1,1,0,97,149,0,0,0,1132.0,1132.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,1500.0,103.372724,1500,40,927.3253588516748,369178.4204574072,609.059370430836,1863.8193534171771,2.0098871832052367,0.0,62.025789,0.4975403636363636,4.999942853697877,103.985936,2,3,0,98,208,0,0,0,40.0,40.0,157.59999999999962,1132.0,1316.0,1316.0,1316.0,1500.0,1500.0,103.985936,1200,2980,71.10230654761905,0,0,0,0,0,SF
25,10.12.6.102,49224,185.159.81.114,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,307,40,86.5,9743.25,108.12908951803855,4.791158611915128,0.055389116900752926,0.0003549999999999,102.862063,21.6649058,45.43931062900093,108.324529,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,179.5,108.324529,843,40,201.4,102915.04,358.66948573861146,9.310365336979151,0.04622822908132647,0.0,102.862189,21.6318042,45.45901569818571,108.159021,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,203.80000000000013,523.4000000000001,108.159021,843,40,138.72727272727272,55367.28925619835,246.78739469798327,14.087298211569488,0.10154671056832527,0.0,102.862063,9.847684818181818,30.8852995616048,108.324533,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,307.0,108.324533,120,100,1.9402697495183043,0,0,0,0,0,SF
26,10.12.20.101,49170,209.250.235.68,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,321,40,43.44705882352941,918.7648442906576,30.491023613653965,271.4378976109496,6.247555184654947,2.0000000000575118e-06,11.637381,0.161968119047619,1.269041857244127,13.605322,0,2,1,1,84,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,13.605322,1500,40,1299.715909090909,45161.66929235537,213.11906525232783,126360.34157893254,97.22150871209672,0.0,0.486504,0.0102857897727272,0.0482005437673667,1.810299,0,1,0,129,176,0,0,0,1132.0,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,1.810299,1500,40,890.5862068965517,377342.84793235565,615.4625631005101,17084.71140925588,19.183669449352248,0.0,11.637381,0.0521276704980843,0.7210098592904571,13.605322,0,3,1,130,260,0,0,0,40.0,40.0,40.0,1132.0,1316.0,1316.0,1316.0,1316.0,1500.0,13.605322,1700,3520,61.94151096669375,0,0,0,0,0,RSTO
27,10.12.4.102,49173,47.254.17.41,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,336,40,44.8125,1348.08984375,37.00659529378642,57.4845252780383,1.282778806762361,6.4000000000064e-05,42.980546,0.7919315555555556,5.4509471102671885,49.891688,1,2,0,1,63,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,49.891688,1500,40,1442.6714285714286,60987.17775510204,247.84255976244108,4053.43313287329,2.809671733006528,0.0,42.98076,0.3559134642857142,3.6619601574116216,49.827885,1,1,0,62,140,0,0,0,1452.0,1476.0,1488.0,1488.0,1500.0,1500.0,1500.0,1500.0,1500.0,49.827885,1500,40,1004.1274509803922,462978.6700307573,682.0992252849707,4105.734005231492,4.088857446555025,0.0,42.980546,0.2445670980392157,3.0346933537717,49.891688,2,3,0,63,203,0,0,0,40.0,40.0,40.0,1464.0,1488.0,1488.0,1500.0,1500.0,1500.0,49.891688,1280,2800,70.42329149232916,0,0,0,0,0,SF
28,10.12.12.102,49168,174.138.32.62,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,380,40,128.0,21192.0,168.09521111560557,504.8791839890188,3.9443686249142105,0.000207,0.888486,0.3380346666666667,0.4807977882440115,1.014104,0,2,0,1,3,0,0,0,40.0,40.0,40.0,42.400000000000006,46.0,49.6,84.79999999999988,183.2000000000001,281.6,1.014104,1312,40,465.3333333333333,358424.88888888893,733.2375695048183,1570.27898323311,3.374525035601239,0.0,0.888386,0.296338,0.5127287044080915,0.889014,0,1,0,1,3,0,0,0,40.8,41.6,42.4,43.2,44.0,297.5999999999999,551.1999999999998,804.8000000000002,1058.4,0.889014,1312,40,272.57142857142856,193588.24489795923,475.2398892990281,1881.463834084078,6.902645093599868,0.0,0.888386,0.1448719999999999,0.3311445123431762,1.014104,0,3,0,2,6,0,0,0,40.0,40.0,40.0,41.6,44.0,48.8,117.59999999999977,314.4000000000002,752.8000000000004,1.014104,80,60,2.7265625,0,0,0,0,0,S1
29,10.12.11.101,49163,103.53.172.3,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,264,40,41.98319327731093,418.9240872819719,20.55417941469521,74.24890235422225,1.7685387069960865,2.9999999999752447e-06,64.989901,0.5702304237288136,5.981219609118537,67.28719000000001,0,2,0,1,118,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,67.28719,1500,40,1294.2448132780082,53721.10604156265,232.2605088761378,2658.325922248307,2.0539591080264112,0.0,64.991094,0.4868646099585063,5.282266535726811,117.33437100000002,1,1,1,172,241,0,0,0,1132.0,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,117.334371,1500,40,880.3027777777778,383117.4888811729,619.8263212513158,2695.225527838848,3.0617028548320975,0.0,64.989776,0.3266156277777777,4.324945979115487,117.581626,1,3,1,173,359,0,0,0,40.0,40.0,40.0,1132.0,1316.0,1316.0,1316.0,1316.0,1500.0,117.581626,2380,4820,62.432546036829464,0,0,0,0,0,REJ
30,10.12.5.101,49160,209.54.51.32,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,351,40,44.54929577464789,1343.5996826026576,36.91603938375155,1000.1138289530268,22.449599069132116,2.000000000279556e-06,0.426004,0.0451805714285714,0.0867228210357192,3.16264,1,2,0,1,70,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,3.16264,1500,40,1244.4263565891472,68888.75620455503,263.48994214657057,55990.95667799524,44.99338701846612,0.0,0.4260360000000001,0.022225488372093,0.0630042531244315,2.867088,1,1,0,89,129,0,0,0,1036.0,1036.0,1268.0,1268.0,1268.0,1268.0,1268.0,1500.0,1500.0,2.867088,1500,40,818.47,374566.6691,613.5543282125403,51756.36623476815,63.235508002453535,0.0,0.4257809999999999,0.0158139,0.0552805460752868,3.16278,2,3,0,90,199,0,0,0,40.0,40.0,40.0,1036.0,1036.0,1268.0,1268.0,1268.0,1500.0,3.16278,1420,2580,50.75276636104964,0,0,0,0,0,SF
31,10.12.6.103,49181,185.159.81.114,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,305,40,86.16666666666667,9596.805555555551,107.31340394688198,5.123933480996441,0.059465378889707245,0.000201,95.360229,20.1798092,42.08197862161396,100.899046,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,178.5,100.899046,841,40,201.0,102402.4,357.7750690028583,9.974315393509816,0.04962345966920307,0.0,95.36034,20.151759,42.09879364591559,100.758795,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,203.40000000000012,522.2,100.758795,841,40,138.36363636363637,55050.59504132232,246.08058547039943,15.084384146022863,0.10901985913682755,0.0,95.360229,9.172640727272729,28.62548319963106,100.899048,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,305.0,100.899048,120,100,1.943907156673114,0,0,0,0,0,SF
32,10.12.8.101,49160,196.25.211.127,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,268,40,44.44444444444444,945.5802469135804,31.03903000494376,642.5045684751921,14.456352790691822,5.999999999950489e-06,0.7988870000000001,0.0704789056603773,0.1657533705668738,3.735382,1,2,0,1,53,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,3.735382,1500,40,1302.5048076923076,56252.99997688609,237.74935036706796,81425.16963764852,62.51429488533886,0.0,0.4143379999999999,0.0159963413461538,0.0746648339988845,3.327239,1,1,0,142,208,0,0,0,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,3.327239,1500,40,1043.2099236641222,303828.53990152094,552.261381887356,73170.0852916138,70.1393685315172,0.0,0.414145,0.0142573282442748,0.0710639436655055,3.73542,2,3,0,143,261,0,0,0,40.0,40.0,1132.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,3.73542,1080,4160,112.88375,0,0,0,0,0,SF
33,10.12.6.102,49227,185.180.198.20,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,317,40,88.16666666666667,10492.138888888889,112.20769432916208,4.910206888829054,0.05569232766157718,0.0001979999999999,101.840216,21.5469536,44.93465846353994,107.734768,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,184.5,107.734768,397,40,112.2,20280.16,159.2174613539608,5.225957013625095,0.04657715698418088,0.0,101.84035,21.4697518,44.9804891501952,107.348759,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,114.60000000000008,255.80000000000004,107.348759,397,40,99.0909090909091,15084.446280991731,128.81339568962113,10.117438492169738,0.10210259028795149,0.0,101.840216,9.79407081818182,30.56580856015794,107.734779,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,317.0,107.734779,120,100,1.0604914933837428,0,0,0,0,0,SF
34,10.12.12.105,49196,209.188.82.23,443,1,1,1,1,3,0.0,318211199.3333333,254463514.77566916,1,7.907818084919216,0.0,0,3,542,40,71.46341463414635,11367.41939321832,107.9425999225921,634.8906427953563,8.884135274610788,8.000000000230045e-06,2.117607,0.1153742,0.4536442775670641,4.614968000000001,1,2,1,4,40,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,52.0,4.614968,1500,40,1187.639175257732,137761.0966096291,373.0899463033628,25223.732786648703,21.23854897357596,0.0,2.116825,0.0470841958762886,0.3017959061973366,4.567167,0,1,0,77,97,0,0,0,473.80000000000007,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,4.567167,1500,40,856.0217391304348,360382.5719911783,602.5056860426644,25597.36058841578,29.90269921698265,0.0,2.116825,0.0334417971014492,0.2474460220901142,4.614968,1,3,1,81,137,0,0,0,40.0,40.0,44.80000000000001,1095.2000000000007,1316.0,1316.0,1316.0,1316.0,1397.0999999999997,4.614968,820,1940,39.31774744027304,0,0,0,0,0,RSTO
